chr	start	end	name	label	original_species	tissue_positive	P300_vInpt_fbrain	P300_mbrain	H3K27ac_vInptt_fbrain	P300_vInpt_fbrain2	H3K27ac_vInpt_cbellum	H3K27me3_vInpt_cbellum	H3k4me1_vInpt_cbellum	H3k4me3_vInpt_cbellum	H3k27ac_vInpt_cortex	H3k4me1_vInpt_cortex	H3k4me3_vInpt_cortex	H3k04me1_vInpt_wbrain	H3k04me3_vInpt_wbrain	H3k09me3_vInpt_wbrain	H3k27ac_vInpt_wbrain	H3k27me3_vInpt_wbrain	H3k36me3_vInpt_wbrain	Pol2_vInpt_wbrain
chr2	154875826	154877830	element59	0	Mouse	.	0.00505117	0.118527	0.642288	0.83914	2.03926	-0.056273	0.0137796	8.698	2.11591	0.175935	4.01552	0.169518	5.70124	-0.0623863	1.65692	-0.0638817	-0.0626029	14.621
chr2	158264777	158266124	element659	0	Human	.	0.00226375	0.132255	-0.0141863	-0.0484673	-0.032779	-0.00574647	-0.0153642	-0.0382318	-0.0156978	-0.0152277	-0.0508931	-0.0527545	-0.0460923	-0.0322023	-0.0527545	-0.0336661	0.00328241	-0.00668465
chr2	158857963	158858713	element1042	0	Human	neuraltube	-0.04641	0.0154393	0.000890947	-0.04641	-0.00502448	0.00685281	-0.0689953	-0.0689953	-0.0440184	-0.0415346	-0.0668256	0.000796574	-0.121294	-0.0776962	-0.0423453	-0.0464682	-0.0574217	-0.0621885
chr2	159538163	159539151	element1237	0	Human	.	-0.0270243	0.333576	-0.00875113	-0.00274931	-0.0256831	-0.029187	-0.0548695	-0.0498017	-0.0361084	-0.0174741	-0.0298898	-0.0531479	-0.070234	-0.0388417	-0.0334789	-0.0623955	-0.0405101	-0.0712888
chr2	159811735	159813372	element992	0	Human	.	-0.000427459	0.0362749	-0.0046783	0.0417017	-0.0410318	-0.0185596	-0.045459	-0.0520386	-0.0581895	-0.0513853	-0.0790263	-0.0235294	-0.0326438	-0.0218789	0.0515214	-0.0289557	-0.0340359	-0.0212896
chr2	160070229	160070893	element645	0	Mouse	hindbrain(rhombencephalon),midbrain(mesencephalon)	-0.00687601	0.0894307	-1.21e-05	-0.0298188	0.00102726	-0.00684931	-0.0478531	-0.0327437	-0.0494326	-0.00101511	-0.0243953	0.0478325	-0.0957276	0.00255764	-0.109095	-0.0394209	-0.0518251	0.0859336
chr2	160125153	160126870	element1781	0	Human	.	-0.0116339	0	-0.0207775	-0.0476891	-0.0268325	-0.00533658	-0.0645621	-0.0587626	-0.0513373	-0.066889	-0.0845976	-0.0118892	-0.0613	0.00163959	-0.0199226	-0.030156	-0.0162162	-0.0201092
chr2	160207744	160208610	element1086	0	Human	hindbrain(rhombencephalon)	-0.0546549	0.0425137	-0.0174915	-0.0546549	-0.0102336	0.0107236	-0.0188616	-0.036245	-0.0168521	-0.0193354	-0.0313484	0.0250226	-0.0450072	0.0157011	-0.0242595	0.0375898	-0.0174032	-0.0763892
chr2	160221444	160222413	element1234	0	Human	.	0.0586128	0	-0.00222443	-0.032001	-0.0291541	-0.021305	-0.0966442	-0.0966442	-0.0557483	-0.0540111	-0.0625318	-0.0127318	-0.125162	-0.0159369	-0.052073	-0.00721299	-0.0554825	-0.0645159
chr2	160241451	160242968	element1590	0	Human	.	-0.0116882	0.0457989	-0.01522	-0.0400895	-0.00505972	0.00844008	-0.0543427	-0.0297547	-0.0314859	-0.0272539	-0.0382269	-0.0443356	-0.0759885	-0.0384016	-0.0269697	-0.0106144	-0.0483094	-0.0778874
chr2	160247731	160251195	element1591	0	Human	.	-0.0235148	0.119999	-0.00232065	0.00155775	-0.011281	-0.0221313	-0.0586893	-0.072068	-0.0270882	-0.043903	-0.0784366	-0.0487575	-0.108211	-0.0801965	-0.0843383	-0.0867568	-0.0793747	-0.0654351
chr2	160277041	160278323	element915	0	Mouse	.	0.00244923	0.138961	0.304734	-0.022937	-0.0552909	-0.0426813	0.00740638	0.609082	-0.0540149	0.0405564	0.433228	0.120248	2.06055	-0.0788995	0.666991	-0.0482181	-0.0758279	-0.036863
chr2	160318027	160320184	element1592	0	Human	.	-0.0427222	0.13765	-0.0227606	-0.00344829	-0.0650158	-0.015613	-0.0648525	-0.105787	-0.0635451	-0.0532539	-0.0853239	-0.028553	-0.114787	-0.0354508	-0.0991439	-0.046173	-0.0510176	-0.0473986
chr2	160329356	160330371	element1101	0	Human	.	0.0946692	0.0585044	0.011321	0.098219	0.00138029	-0.000633025	-0.00311322	-0.0832093	-0.0505577	-0.0230994	-0.04682	0.19881	-0.109476	-0.056312	-0.0487886	-0.0498724	-0.0589456	-0.144252
chr2	160339406	160340600	element996	0	Human	.	-0.051858	0.0497337	-0.0167552	-0.051858	-0.0161005	-0.0103804	-0.0494197	-0.0572298	-0.105753	-0.0707368	-0.0781115	-0.0520937	-0.0916439	-0.033103	-0.0507693	-0.0153991	-0.0407944	-0.0366145
chr2	160341430	160343002	element923	0	Mouse	.	-0.0237563	0.0568511	-0.00499066	-0.0239998	-0.0680297	-0.011013	-0.0775705	-0.0980036	-0.0596126	-0.0403642	-0.0794243	0.00558583	-0.0699195	-0.00863077	-0.0299717	0.00340567	-0.035766	-0.030164
chr2	166178365	166180321	element343	0	Mouse	.	-0.0284908	0.0607184	0.0229182	-0.00236712	-0.0430314	-0.0208356	0.00899357	-0.157309	-0.0553884	-0.0273834	-0.155913	1.81646	-0.145563	-0.0692487	0.0536312	-0.0528381	-0.0873973	-0.08556
chr2	167395381	167396743	element368	0	Mouse	.	-0.0489414	0.129925	0.00123502	-0.021753	-0.0211229	-0.00305563	-0.0187798	-0.0608388	-0.00919379	-0.014582	-0.140226	0.113634	-0.0296185	0.0166524	-0.00162929	0.00721003	-0.00733264	-0.0590175
chr2	167667874	167671154	element22	0	Mouse	.	-0.0413714	0.0838231	-0.0101319	-0.0260226	-0.0133006	-0.00305039	-0.057746	-0.0852648	-0.0451781	-0.0343336	-0.111491	-0.00151998	-0.110747	-0.0276423	-0.0828233	-0.0346749	-0.0721823	-0.0523069
chr2	169162594	169163685	element728	0	Human	.	-0.0294144	0.106681	-0.00579543	-0.0339144	-0.0659419	-0.0310911	-0.0577397	-0.0422486	-0.00817084	-0.0326504	-0.0503603	-0.102341	-0.134801	-0.0458784	-0.122518	-0.0958564	-0.0824041	-0.0658513
chr2	169425244	169426898	element911	0	Human	.	-0.040829	0	-0.0158895	0.00310254	-0.019751	-0.0132563	-0.0251661	-0.0736018	0.00934696	0.215727	-0.108157	-0.0141315	-0.0941744	-0.0305634	0.0505267	-0.0219936	-0.0599994	-0.056182
chr2	169593893	169595049	element610	0	Human	.	-0.0267339	0.0927202	-0.0171227	-0.0126868	-0.0390104	-0.0388857	-0.0407691	-0.0572175	-0.0315208	-0.034482	-0.0494805	-0.0329086	-0.0495698	-0.00905285	-0.0404505	-0.0204391	-0.00887713	0.0116551
chr2	171555881	171562133	element1448	0	Human	limb,tail	-0.0314902	0.0296815	-0.00496802	-0.00811008	-0.0484009	-0.0234168	-0.0584759	-0.0638812	-0.0412781	-0.0474389	-0.0712068	-0.0248107	-0.0578202	-0.0350382	-0.0271282	-0.0349647	-0.0366564	-0.0582477
chr2	172256034	172256864	element286	0	Mouse	.	-0.0019578	0	-0.02435	-0.0584067	0.0278129	0.0266766	-0.0458025	-0.05667	-0.0510342	-0.0516882	-0.0946362	-0.0489868	-0.0837766	-0.0382666	-0.0837766	-0.01262	-0.0282081	-0.0774567
chr2	172687463	172689668	element75	0	Mouse	heart	-0.0227108	0.0269306	0.00198374	-0.0121957	-0.00407375	-0.0033107	0.0490242	-0.02015	0.352169	0.0174526	-0.0238461	0.794224	-0.0139392	-0.0109672	-0.0246924	-0.0113256	-0.0464077	-0.0644774
chr2	172860299	172862341	element92	0	Mouse	heart	-0.0366227	0.0974195	-0.0114287	-0.0049575	0.0231803	-0.00846784	-0.0347431	-0.070841	-0.0456695	-0.0573905	-0.110238	0.00327774	-0.0481254	-0.00399497	-0.00685506	-0.0150936	0.0978968	-0.0747765
chr2	174682050	174686081	element38	0	Mouse	facialmesenchyme,hindbrain(rhombencephalon),neuraltube	0.0120415	0.118441	0.234325	0.0359486	-0.0534585	-0.0266008	-0.0606542	-0.0669241	0.323269	-0.00160792	-0.0872643	0.645985	-0.122511	-0.0523362	0.0577241	-0.0475768	-0.07054	-0.0533126
chr3	4376459	4378146	element891	0	Human	neuraltube	-0.0429842	0.0703995	0.00570739	-0.00723836	-0.04641	-0.0168681	-0.0395132	-0.04641	-0.0282859	-0.04641	-0.04641	-0.0378671	-0.0705003	-0.0477674	-0.0640963	-0.0589298	-0.0180674	0.103162
chr3	4594085	4596058	element1424	0	Human	.	-0.0135473	0.0601946	0.000190005	0.0170048	-0.0416629	-0.0184143	-0.0348335	-0.04641	-0.0421283	-0.0424293	-0.0274642	-0.0300993	-0.0481344	-0.0168102	-0.0524694	-0.0375701	-0.0237943	-0.010845
chr3	5329674	5330756	element774	0	Human	limb	-0.0129876	0.164647	0.00560923	0.013019	-0.0445127	-0.0185986	-0.0361811	-0.0558344	-0.0601567	0.00653109	0.0043436	-0.00933803	-0.0630289	-0.0063149	-0.0287438	-0.0317295	0.0336044	-0.0473753
chr3	5387050	5389713	element1681	0	Human	branchialarch,dorsalrootganglion,genitaltubercle,limb,tail,trigeminalV(ganglion,cranial)	0.0618119	0.156093	0.122913	-0.0180829	-0.0247915	-0.0189139	0.00664064	-0.0468724	0.0205217	-0.0040502	-0.0529165	0.0310356	-0.0605904	-0.0477857	0.914856	-0.0384355	-0.0342785	-0.0745059
chr3	6181861	6184107	element1422	0	Human	limb	0.0506148	0.105756	-0.00439821	0.0312661	-0.0400654	-0.0155106	-0.0376905	-0.0484055	-0.0418784	-0.0359194	-0.04641	-0.0375299	-0.0506296	-0.0212707	-0.0158789	-0.0310567	-0.0253122	0.00997661
chr3	6886387	6887953	element801	0	Human	.	0.0714816	0.151679	0.000749355	0.0693912	-0.0590293	-0.0183893	-0.0388118	-0.0502566	-0.0419866	-0.0154169	-0.0270177	-0.0194535	-0.0406333	-0.018136	0.135975	-0.0163563	-0.0479183	-0.0208778
chr3	8865055	8867293	element1305	0	Human	cranialnerve,hindbrain(rhombencephalon),midbrain(mesencephalon),neuraltube	2.42084	0.477609	0.182347	0.156258	-0.071545	-0.0466595	0.0062331	-0.0796907	0.0406081	0.0692743	-0.0469595	0.0428205	-0.0989955	-0.0387447	1.35577	-0.0469291	-0.0570636	-0.0809945
chr3	16776170	16778776	element1239	0	Human	neuraltube	-0.0316143	0.0683603	-0.00686599	-0.0343908	-0.0435062	-0.0163275	-0.0508372	-0.0582919	-0.0380589	-0.0337279	-0.0487355	-0.0669395	-0.0976617	-0.0480162	-0.0656404	-0.0636408	-0.0720716	-0.0398049
chr3	17957876	17958899	element223	0	Human	.	0.0173	0.0716879	-0.0249742	-0.002452	-0.0384796	-0.0453563	0.0182959	-0.0370162	0.00329692	-0.00488528	0.0195017	-0.0525351	-0.0444549	-0.0304038	-0.0470402	-0.0155805	-0.00693266	0.0437182
chr3	18241076	18242204	element772	0	Human	.	-0.0188603	0	-0.0125696	-0.0493297	-0.0418032	-0.00559616	-0.0580104	-0.0615927	-0.0463082	-0.0251906	-0.0553312	-0.0463288	-0.0655654	-0.0290176	-0.0239608	-0.0371859	-0.0404989	0.0290215
chr3	18278051	18279010	element838	0	Human	.	-0.0117009	0.0708993	-0.00664035	0.00495124	-0.0287123	-0.0157413	-0.0213297	-0.0651718	-0.0162685	-0.0414086	-0.0525631	-0.0446522	-0.0559582	-0.0116548	0.0401809	-0.00734729	-0.0170906	-0.00889122
chr3	18613569	18614476	element303	0	Human	.	-0.0664937	0.09526	-0.019934	-0.0435925	-0.0534764	0.00105643	-0.0342815	-0.0394744	-0.0548087	-0.0179988	-0.0551454	-0.0483293	-0.0705295	-0.0265871	-0.0420038	-0.028758	-0.0363306	-0.0216201
chr3	20044305	20045900	element86	0	Mouse	heart	0.00822416	0.111691	0.00259663	-0.00715377	-0.0589432	-0.0380642	-0.0394152	-0.0556226	-0.0447445	-0.0103583	-0.0600271	0.0173129	-0.074441	-0.0423763	-0.0521863	-0.0279108	-0.0173572	-0.0146875
chr3	25900460	25903893	element1712	0	Human	.	-0.0199908	0.0518928	0.0174233	-0.0460903	-0.0405359	-0.0165186	0.00511706	-0.0513777	0.0171217	0.0167412	-0.0455502	-0.0247849	-0.0800637	-0.0466409	-0.0412216	-0.0683282	-0.0593463	0.0419754
chr3	29878744	29879892	element477	0	Human	.	-0.00791132	0.0568992	-0.0156907	-0.047721	-0.0321004	-0.00721289	0.050433	-0.04162	0.0199668	-0.0135093	-0.048544	-0.0344688	-0.0490401	0.00108633	-0.040246	0.00112099	0.0101247	-0.0471463
chr3	30003454	30008202	element1433	0	Human	limb,trigeminalV(ganglion,cranial)	-0.0278157	0.050027	0.00571403	-0.0294422	-0.0309164	-0.0164058	-0.0418096	-0.0604291	-0.0221437	-0.0290963	-0.0484079	0.0048864	-0.0359797	-0.0118872	-0.0169318	-0.00246973	-0.0113233	-0.0654234
chr3	33781318	33782778	element258	0	Human	eye,limb	-0.0165113	0	-0.00101388	-0.0294778	-0.0574769	-0.0266991	-0.0430922	-0.0574769	-0.0322444	-0.0259361	-0.04641	-0.0383845	-0.0565206	-0.0198713	-0.017308	-0.0281692	-0.0385679	-0.0339951
chr3	33804131	33805100	element655	0	Human	nose	1.01838	0.102647	0.0245705	0.139947	-0.0601702	-0.00941805	-0.0626574	-0.0743406	-0.065673	-0.00830437	-0.00309861	-0.0879663	-0.0892298	-0.144838	0.0419457	-0.0671218	-0.116211	-0.0658378
chr3	35001233	35002696	element639	0	Mouse	.	0.0090435	0.0811792	0.240165	0.0232808	-0.100129	-0.0984558	-0.101807	-0.153799	0.0652497	-0.0257851	-0.0638468	-0.0206045	-0.145595	-0.0923475	0.0250498	-0.063292	-0.132126	-0.130944
chr3	35239328	35240939	element640	0	Mouse	.	0.40751	0.184304	1.12795	0.101704	0.00367655	0.0185878	0.0192671	0.0145147	0.187048	0.193914	-0.0114263	0.0858999	1.53904	-0.0341954	6.03904	-0.0352381	-0.0824901	0.058899
chr3	37793622	37797748	element1525	0	Human	heart,limb	1.70469	0.127587	0.0434272	-0.0128834	-0.0443458	-0.0223979	-0.0300585	-0.0492494	-0.0148995	-0.0200682	-0.0569652	0.632881	0.49637	-0.0248509	-0.0096141	-0.0347667	-0.0524211	0.0675028
chr3	51581966	51583093	element472	0	Mouse	.	-0.0121271	0.368837	0.0278159	-0.0350198	0.584319	-0.0530718	0.66489	-0.0608423	0.0423441	0.112933	-0.10447	0.599822	-0.076936	-0.00616074	1.55449	-0.0270895	-0.0332511	-0.0369332
chr3	52205048	52206052	element366	0	Mouse	.	-0.00565454	0.0517522	0.0883416	-0.065148	0.0107476	-0.0111646	0.0149087	-0.0360212	0.102159	0.0640339	0.158364	0.564822	1.38971	0.0296363	0.0765435	0.303064	-0.00662359	-0.115824
chr3	55557893	55561681	element1333	0	Human	midbrain(mesencephalon),nose	0.0321522	0.297853	0.00121945	0.0767014	-0.0218018	-0.0270263	0.0629773	-0.0813162	0.231755	0.237978	-0.074141	0.842032	-0.0507243	-0.00759984	1.38426	0.00364278	-0.0268755	-0.0600504
chr3	55768656	55770664	element1330	0	Human	hindbrain(rhombencephalon),midbrain(mesencephalon),neuraltube	-0.028845	1.11224	-0.01121	-0.0314383	-0.0149386	-0.0353877	0.0685949	-0.0604654	-0.0348034	-0.00181163	-0.0853391	-0.0150575	-0.063853	-0.031681	0.300549	-0.0327614	-0.010968	-0.0673609
chr3	60406133	60407586	element163	0	Mouse	.	0.085913	0.0817371	0.00651637	-0.0478372	0.00206154	-0.0460824	0.0425014	-0.0876068	-0.00736739	0.000690956	-0.0881239	-0.0230206	-0.0431811	-0.00298449	-0.0039752	-0.0200283	0.000804404	-0.0404173
chr3	65730917	65734054	element2232	0	Human	.	0.00377081	0.189297	0.22057	-0.00955901	-0.00134298	-0.0115596	0.372943	-0.0267032	0.0629256	0.196887	0.00117036	0.628683	-0.0212633	-0.0318312	0.0146137	-0.0169989	-0.0317435	-0.0661675
chr3	66504708	66505840	element638	0	Human	limb	-0.0271459	0.0524576	-0.00367706	-0.0475452	-0.0596694	-0.0306116	-0.0596694	-0.0596694	-0.0529131	-0.047688	-0.0529131	-0.0492684	-0.0548052	-0.0335668	-0.0430494	-0.049491	-0.0255708	-0.00672164
chr3	66738657	66741162	element1251	0	Human	hindbrain(rhombencephalon),midbrain(mesencephalon),neuraltube	-0.0323534	0.0474108	-0.0347194	-0.0519012	-0.0451192	-0.0145369	-0.0472485	-0.0579183	-0.0288214	-0.0257	-0.0552008	-0.040403	-0.059169	-0.0263409	0.0197419	-0.0295649	-0.0316809	-0.0313788
chr3	66813299	66814545	element602	0	Human	.	-0.0593541	0.0476581	-0.0157065	-0.0593541	-0.0388931	-0.0210119	-0.04641	-0.04641	-0.04641	-0.0344221	-0.0333105	-0.04366	-0.0608569	-0.0279363	-0.0527301	-0.0516911	-0.0235448	-0.026802
chr3	66874217	66875516	element741	0	Human	limb	-0.0547107	0.137142	-0.046138	-0.0564884	-0.0611226	-0.0120657	-0.0477323	-0.0526422	-0.0493878	-0.0406252	-0.0493878	-0.0638642	-0.0598104	-0.0403455	-0.0478738	-0.0283457	-0.0343745	-0.0126112
chr3	66950895	66951717	element256	0	Human	.	-0.0186597	0.209139	0.0143735	0.00475428	-0.0429166	-0.0396752	-0.044625	-0.0546526	-0.0207898	-0.0368553	-0.04641	-0.0279401	-0.0481977	-0.0111185	-0.0503445	-0.030441	-0.0187247	-0.0494165
chr3	66974540	66975892	element1254	0	Human	.	-0.0601881	0.0439216	-0.0217681	-0.0282298	-0.048946	-0.00815685	-0.0422744	-0.048946	-0.0388819	-0.0406008	-0.04641	-0.0376544	-0.0622612	-0.0364339	-0.0434047	-0.0357507	-0.033103	0.0643583
chr3	66994854	66996512	element257	0	Human	.	-0.0379821	0.0358154	-0.0132861	-0.0518438	-0.0378153	-0.0352054	-0.0463115	-0.0491133	-0.0413861	-0.0390357	-0.0485097	-0.0419709	-0.0625545	-0.0251886	-0.00513151	-0.0317796	-0.038881	0.0938596
chr3	67113592	67114365	element832	0	Human	.	-0.0426054	0.153642	-0.0159006	-0.0122515	-0.0522082	-0.0420396	-0.0279498	-0.0522082	-0.04641	-0.0335709	-0.04641	-0.00144446	-0.0502242	-0.0109056	0.0713471	0.00440814	-0.0227244	0.017534
chr3	67144569	67145324	element784	0	Human	.	-0.0526451	0	-0.00743641	0.0909449	-0.0529245	-0.00931993	-0.0799666	-0.0799666	-0.0257697	-0.0339744	-0.0517042	0.012245	-0.0335471	-0.0150406	0.026685	-0.00508401	-0.033071	-0.0038306
chr3	86335869	86336182	element1872	0	Human	.	-0.0522119	0.325369	-0.00208169	0.00902617	0.00384604	0.00720415	-0.0175921	-0.04641	0.00145418	-0.0403617	-0.0975363	-0.0089739	-0.0441271	-0.115073	0.0059769	-0.0937796	-0.081617	-0.055088
chr3	86360530	86361536	element657	0	Human	.	-0.0086843	0.177085	-0.0341223	-0.0242385	-0.00419929	-0.0205129	-0.0300218	-0.039915	-0.0340149	-0.014325	-0.0551204	-0.0774576	-0.0951038	-0.056104	-0.0447784	0.0233986	-0.0613117	-0.0277884
chr3	86503745	86504827	element948	0	Human	.	-0.00316166	0.109763	0.00807069	-0.0334394	-0.0491689	-0.0301497	-0.0236606	-0.0600019	-0.0458991	-0.0359565	-0.039658	-0.00269631	-0.0459722	-0.0186978	0.041895	-0.00280132	-0.0340267	0.0153588
chr3	86653085	86655897	element1614	0	Human	branchialarch	-0.00757444	0.0844694	-0.00471618	-0.010397	-0.0141932	-0.0877523	0.0479237	0.556281	0.0553948	0.222725	-0.0437916	1.46498	-0.0480571	0.00550214	0.714098	-0.00677967	-0.0149589	-0.0134406
chr3	87942027	87944987	element19	0	Mouse	.	0.0777569	0.180555	0.225564	0.0270529	2.48521	-0.197962	-0.0646791	14.393	2.55002	0.0102299	3.62269	0.735545	6.6819	-0.0440259	0.876621	0.0243929	-0.0860087	-0.0636378
chr3	98658974	98659553	element250	0	Mouse	.	0.0365961	0.10256	0.00168953	-0.0487977	-0.022591	-0.0104658	-0.0310907	-0.0510546	-0.0477833	-0.0342185	-0.0477833	-0.042771	-0.0423178	0.00444256	-0.0233818	-0.0282083	-0.0611699	-0.0951883
chr3	99134529	99135492	element499	0	Human	.	0.0892959	0	-0.00950591	-0.0479456	-0.0744289	-0.0302551	-0.0744038	-0.0944708	-0.0280614	-0.042239	-0.0491995	-0.0709805	-0.0460132	-0.0422187	-0.077684	-0.034702	-0.0366738	-0.0957215
chr3	99469238	99471067	element1428	0	Human	limb,somite	-0.0218269	0.0649338	-0.00831789	-0.0418174	0.00422823	-0.00711308	-0.0430209	-0.0495035	-0.0390712	-0.0281613	-0.0518004	0.00254468	-0.0741604	-0.0115362	0.00117979	-0.0232818	-0.0294943	-0.0588959
chr3	100241120	100244013	element97	0	Mouse	.	0.0232831	0.0446443	0.00771887	-0.00234828	-0.00300705	-0.00719427	-0.0343985	-0.070345	-0.0414777	-0.00700937	-0.0642151	-0.0484541	-0.086676	-0.0261453	-0.0481957	-0.0386119	-0.0569754	-0.0693465
chr3	100286276	100286861	element164	0	Mouse	.	-0.0523976	0.143126	-0.00044959	-0.0205996	-0.0190618	-0.0338596	-0.014327	-0.0685602	-0.0191102	-0.0376984	-0.039798	0.00658241	-0.0408042	0.00750855	-0.00548863	-0.0219942	0.00421026	-0.060355
chr3	101865977	101867575	element93	0	Mouse	.	-0.00712267	0.222963	0.00714573	0.0182589	-0.0296817	-0.00645754	0.0068587	-0.0107219	-0.0583457	-0.03726	-0.0984114	0.121604	-0.0734966	-0.00933272	-0.023688	-0.0110817	-0.0395185	-0.00303633
chr3	104400858	104404522	element143	0	Mouse	heart	-0.0425087	0.0590741	-0.019879	-0.0373255	0.351056	-0.123362	0.368445	-0.0943742	0.521208	0.150027	-0.0903855	-0.00807147	-0.0560723	-0.0121477	0.676824	-0.0173159	-0.0144608	-0.0584873
chr3	104400901	104404489	element1672	0	Human	heart	-0.0418201	0.0575947	-0.0203864	-0.0365271	0.351056	-0.121862	0.368445	-0.0954523	0.521208	0.150027	-0.090803	-0.00716661	-0.0567416	-0.0130655	0.676824	-0.0175466	-0.0146556	-0.0595318
chr3	108192851	108195359	element2263	0	Human	other	0.147941	0.142065	-0.0177538	0.0666348	-0.0200242	-0.0311618	-0.0455039	-0.0963004	-0.0782259	-0.0460851	-0.114465	-0.033392	-0.0983118	-0.0460656	-0.0564947	-0.0468639	0.0767772	-0.0125427
chr3	121656460	121657309	element434	0	Mouse	.	-0.0475231	0.139887	-0.00596793	0.0294299	0.0378005	0.034971	-0.0217842	0.531397	0.523361	0.0242564	1.63677	0.224266	1.74927	-0.00167408	-0.039864	0.89516	-0.0609215	-0.0807683
chr3	121995833	121997185	element436	0	Mouse	.	-0.0128734	0.0439216	1.37621	0.212224	1.01143	-0.0747256	-0.204361	9.35414	2.36926	-0.0680038	11.0153	-0.0115305	7.55611	-0.0536708	0.568982	-0.035786	-0.140659	11.2882
chr3	127616644	127618219	element929	0	Mouse	.	0.0103508	0.0921835	-0.0069762	0.0463573	-0.0586073	-0.0168121	-0.0181251	-0.0484529	0.0184874	0.0440735	-0.0561837	0.00365301	-0.0321692	-0.000214806	0.0131928	-0.0122103	-0.033367	-0.0642724
chr3	127933033	127934684	element926	0	Human	other	-0.0378774	0.069237	0.00529435	0.0281925	-0.0275582	-0.015035	-0.043705	-0.0617147	-0.0381477	-0.042784	-0.0506367	-0.00648509	-0.0445139	0.00797734	-0.0242423	-0.008416	-0.00944134	-0.078293
chr3	128046004	128047707	element928	0	Human	.	0.00918929	0.0348691	-0.00939292	-0.0105192	-0.0532445	-0.0483468	-0.0686327	-0.0686327	-0.0294806	-0.0304044	-0.0465241	-0.0152368	-0.0669411	-0.0400507	-0.0455159	-0.0228206	-0.0222944	-0.00039545
chr3	128153108	128154203	element559	0	Human	midbrain(mesencephalon)	-0.0375559	0.216922	-0.00576525	0.00725141	-0.04641	-0.0172572	-0.0367722	-0.04641	-0.0499819	-0.0428093	-0.0499819	-0.0316868	-0.0538237	-0.0312829	0.0229599	-0.0326112	-0.031861	-0.0395229
chr3	128221691	128224234	element930	0	Mouse	.	0.0186474	0.0467023	0.00647017	0.0200855	-0.0380621	-0.0142258	-0.000823905	0.0117724	0.0454086	0.248852	0.0536493	0.0867874	-0.0556576	-0.0520294	0.607877	-0.0292706	-0.0477637	-0.0513511
chr3	128371444	128372918	element931	0	Human	.	-0.049609	0.0402863	-0.00919871	-0.0638589	-0.0284192	-0.0166394	-0.0346027	-0.0296458	-0.0190562	-0.0336515	-0.0177223	-0.000441635	-0.0370193	-0.0104993	-0.0189942	-0.015073	-0.0278258	-0.0647994
chr3	128422028	128423649	element927	0	Human	.	-0.0129936	0.0164848	-0.014977	-0.0581071	-0.00593542	-0.0095081	-0.0313446	-0.0449683	-0.0400749	-0.0414836	-0.0428363	-0.050096	-0.070667	-0.0233	-0.0413665	-0.0269249	-0.0489876	-0.114227
chr3	128552237	128554925	element424	0	Human	.	-0.0301958	0.0220915	-0.0107863	-0.0373281	-0.0591056	-0.0472834	-0.0574279	-0.0551179	-0.040019	-0.0325309	-0.0557873	-0.0259561	-0.0403751	-0.0216061	0.0313405	-0.0173943	-0.0161475	-0.0290116
chr3	128628839	128630035	element929	0	Human	.	-0.0568294	0.0496505	-0.0297014	-0.041584	-0.0298259	-0.0125932	-0.0594231	-0.0516081	-0.022581	-0.0351443	-0.0499318	-0.0952681	-0.121346	-0.0528115	-0.0850083	-0.0626201	-0.0955565	-0.0504316
chr3	128806723	128808628	element930	0	Human	midbrain(mesencephalon)	-0.0211414	0.093516	-0.00541508	-0.00362027	-0.0410243	-0.0336252	-0.0435564	-0.0493086	-0.0441754	-0.0254197	-0.0549941	-0.0288574	-0.0351851	-0.0281386	-0.00228437	-0.0224145	-0.027564	-0.0225445
chr3	128881350	128881853	element500	0	Human	.	-0.000501453	0	-0.000386938	-0.04641	-0.0290826	-0.00965587	-0.0477466	-0.0477466	-0.0207605	-0.0307957	-0.04641	-0.0337539	-0.0554205	0.00218861	-0.0323057	-0.00382905	-0.00868237	0.112719
chr3	128930112	128930684	element507	0	Human	.	-0.0566646	0.0820136	-0.0122106	0.0320455	-0.0807179	0.00255491	-0.0747915	-0.107999	-0.0753859	-0.0218923	-0.101709	0.00537923	-0.0660517	0.0964483	-0.0585271	1.0341	0.00555881	-0.107953
