accession	in approved list	organism	life stage	age	assay	tissue/cell line	target	status	description	fileFormat	fileSize	URL	md5sum	assembly	lab	date created	biologicalReplicate	technicalReplicate	run type	read length	control details(@Accession;URL;md5Sum)	friendly name
ENCSR776QRL	NA	mm	embryonic	14.5day	ChIP-seq	neural tube	H3K36me3	released	H3K36me3 ChIP-seq on embryonic 14.5 day mouse neural tube	fastq	1597286672	https://www.encodedcc.org/files/ENCFF002AIN/@@download/ENCFF002AIN.fastq.gz	0096dc5b933dfbba7d4e6551cc9951cf	NA	bing-ren	2014-03-15	2	1	Single-ended	50nt	@ENCSR254WNU;https://www.encodedcc.org/files/ENCFF002AQL/@@download/ENCFF002AQL.fastq.gz;5127fb68983b5a67daab0e6eb0da371a@ENCSR254WNU;https://www.encodedcc.org/files/ENCFF002AQO/@@download/ENCFF002AQO.fastq.gz;3da7df56b202a2c4d4584e8db00ffafd	ENCSR776QRL_mm_embryonic_14.5day_neural tube_ChIP-seq_H3K36me3_2_1
ENCSR670YXP	NA	mm	embryonic	14.5day	ChIP-seq	liver	H3K36me3	released	H3K36me3 ChIP-seq on embryonic 14.5 day mouse liver	fastq	1842091150	https://www.encodedcc.org/files/ENCFF002AIC/@@download/ENCFF002AIC.fastq.gz	d2474c656110d560855d879c67b7ded3	NA	bing-ren	2014-03-15	1	1	Single-ended	50nt	@ENCSR742WLX;https://www.encodedcc.org/files/ENCFF002AQD/@@download/ENCFF002AQD.fastq.gz;2107d2861d428090b012bd5f97140914@ENCSR742WLX;https://www.encodedcc.org/files/ENCFF002AQH/@@download/ENCFF002AQH.fastq.gz;c518eaf4b07a8b075a8a2ddc6859adeb	ENCSR670YXP_mm_embryonic_14.5day_liver_ChIP-seq_H3K36me3_1_1
ENCSR670YXP	NA	mm	embryonic	14.5day	ChIP-seq	liver	H3K36me3	released	H3K36me3 ChIP-seq on embryonic 14.5 day mouse liver	fastq	2479691786	https://www.encodedcc.org/files/ENCFF002AID/@@download/ENCFF002AID.fastq.gz	027f29efb8087dbdb895396a0b783a82	NA	bing-ren	2014-03-15	2	1	Single-ended	50nt	@ENCSR742WLX;https://www.encodedcc.org/files/ENCFF002AQD/@@download/ENCFF002AQD.fastq.gz;2107d2861d428090b012bd5f97140914@ENCSR742WLX;https://www.encodedcc.org/files/ENCFF002AQH/@@download/ENCFF002AQH.fastq.gz;c518eaf4b07a8b075a8a2ddc6859adeb	ENCSR670YXP_mm_embryonic_14.5day_liver_ChIP-seq_H3K36me3_2_1
ENCSR871CGP	NA	mm	embryonic	14.5day	ChIP-seq	limb	H3K36me3	released	H3K36me3 ChIP-seq on embryonic 14.5 day mouse limb	fastq	1381003433	https://www.encodedcc.org/files/ENCFF002AHZ/@@download/ENCFF002AHZ.fastq.gz	ccd659f4f1fba7280873e9f44706c8c5	NA	bing-ren	2014-03-15	2	1	Single-ended	36nt	@ENCSR232EOO;https://www.encodedcc.org/files/ENCFF002AQF/@@download/ENCFF002AQF.fastq.gz;30203212145a116ba1f74fbc086c59eb@ENCSR232EOO;https://www.encodedcc.org/files/ENCFF002AQG/@@download/ENCFF002AQG.fastq.gz;85a575be005fa6ae89c626c5967b347f	ENCSR871CGP_mm_embryonic_14.5day_limb_ChIP-seq_H3K36me3_2_1
ENCSR871CGP	NA	mm	embryonic	14.5day	ChIP-seq	limb	H3K36me3	released	H3K36me3 ChIP-seq on embryonic 14.5 day mouse limb	fastq	1438836852	https://www.encodedcc.org/files/ENCFF002AIA/@@download/ENCFF002AIA.fastq.gz	11df6ae3d0880c4ede0b588835b611bd	NA	bing-ren	2014-03-15	1	1	Single-ended	36nt	@ENCSR232EOO;https://www.encodedcc.org/files/ENCFF002AQF/@@download/ENCFF002AQF.fastq.gz;30203212145a116ba1f74fbc086c59eb@ENCSR232EOO;https://www.encodedcc.org/files/ENCFF002AQG/@@download/ENCFF002AQG.fastq.gz;85a575be005fa6ae89c626c5967b347f	ENCSR871CGP_mm_embryonic_14.5day_limb_ChIP-seq_H3K36me3_1_1
ENCSR641EME	NA	mm	embryonic	14.5day	ChIP-seq	heart	H3K36me3	released	H3K36me3 ChIP-seq on embryonic 14.5 day mouse heart	fastq	1014970773	https://www.encodedcc.org/files/ENCFF002AHL/@@download/ENCFF002AHL.fastq.gz	e887b18a6df7150010245a25897c165f	NA	bing-ren	2014-03-15	1	1	Single-ended	50nt	@ENCSR840PFW;https://www.encodedcc.org/files/ENCFF002APU/@@download/ENCFF002APU.fastq.gz;7c274db11b78ebcbb183f3e19220a919@ENCSR840PFW;https://www.encodedcc.org/files/ENCFF002APV/@@download/ENCFF002APV.fastq.gz;c7de1f119f2ab28003a4fc23e851f077	ENCSR641EME_mm_embryonic_14.5day_heart_ChIP-seq_H3K36me3_1_1
ENCSR641EME	NA	mm	embryonic	14.5day	ChIP-seq	heart	H3K36me3	released	H3K36me3 ChIP-seq on embryonic 14.5 day mouse heart	fastq	1627398025	https://www.encodedcc.org/files/ENCFF002AHO/@@download/ENCFF002AHO.fastq.gz	246a1303793d142ee7fe038ed2582d98	NA	bing-ren	2014-03-15	2	1	Single-ended	50nt	@ENCSR840PFW;https://www.encodedcc.org/files/ENCFF002APU/@@download/ENCFF002APU.fastq.gz;7c274db11b78ebcbb183f3e19220a919@ENCSR840PFW;https://www.encodedcc.org/files/ENCFF002APV/@@download/ENCFF002APV.fastq.gz;c7de1f119f2ab28003a4fc23e851f077	ENCSR641EME_mm_embryonic_14.5day_heart_ChIP-seq_H3K36me3_2_1
ENCSR066XXZ	NA	mm	embryonic	14.5day	ChIP-seq	hindbrain	H3K36me3	released	H3K36me3 ChIP-seq on embryonic 14.5 day mouse hindbrain	fastq	1591424954	https://www.encodedcc.org/files/ENCFF002AHS/@@download/ENCFF002AHS.fastq.gz	cb459e16ea56e8980e684b1175dee5f3	NA	bing-ren	2014-03-15	1	1	Single-ended	50nt	@ENCSR896PWV;https://www.encodedcc.org/files/ENCFF002APW/@@download/ENCFF002APW.fastq.gz;02d8a70f08ebd574b1ded8350b253fcf@ENCSR896PWV;https://www.encodedcc.org/files/ENCFF002APZ/@@download/ENCFF002APZ.fastq.gz;3fa3a3aa893eb8131804ab7208e1c4f5	ENCSR066XXZ_mm_embryonic_14.5day_hindbrain_ChIP-seq_H3K36me3_1_1
ENCSR066XXZ	NA	mm	embryonic	14.5day	ChIP-seq	hindbrain	H3K36me3	released	H3K36me3 ChIP-seq on embryonic 14.5 day mouse hindbrain	fastq	1572568246	https://www.encodedcc.org/files/ENCFF002AHT/@@download/ENCFF002AHT.fastq.gz	dda28009c3907fd83e01fc72384b0109	NA	bing-ren	2014-03-15	2	1	Single-ended	50nt	@ENCSR896PWV;https://www.encodedcc.org/files/ENCFF002APW/@@download/ENCFF002APW.fastq.gz;02d8a70f08ebd574b1ded8350b253fcf@ENCSR896PWV;https://www.encodedcc.org/files/ENCFF002APZ/@@download/ENCFF002APZ.fastq.gz;3fa3a3aa893eb8131804ab7208e1c4f5	ENCSR066XXZ_mm_embryonic_14.5day_hindbrain_ChIP-seq_H3K36me3_2_1
ENCSR702JYV	NA	mm	embryonic	14.5day	ChIP-seq	midbrain	H3K36me3	released	H3K36me3 ChIP-seq on embryonic 14.5 day mouse midbrain	fastq	1424245075	https://www.encodedcc.org/files/ENCFF002AIB/@@download/ENCFF002AIB.fastq.gz	d587f9b84d1627348451a135a0ddf649	NA	bing-ren	2014-03-15	1	1	Single-ended	36nt	@ENCSR413VHH;https://www.encodedcc.org/files/ENCFF002AQK/@@download/ENCFF002AQK.fastq.gz;6ef21b17b4b8c0cfb528700069390e5a@ENCSR413VHH;https://www.encodedcc.org/files/ENCFF002AQM/@@download/ENCFF002AQM.fastq.gz;335a964fb269a2b3471deb69966cada1	ENCSR702JYV_mm_embryonic_14.5day_midbrain_ChIP-seq_H3K36me3_1_1
ENCSR702JYV	NA	mm	embryonic	14.5day	ChIP-seq	midbrain	H3K36me3	released	H3K36me3 ChIP-seq on embryonic 14.5 day mouse midbrain	fastq	1602552772	https://www.encodedcc.org/files/ENCFF002AIF/@@download/ENCFF002AIF.fastq.gz	fbef047cce8362cdc7f4071de57e8e73	NA	bing-ren	2014-03-15	2	1	Single-ended	36nt	@ENCSR413VHH;https://www.encodedcc.org/files/ENCFF002AQK/@@download/ENCFF002AQK.fastq.gz;6ef21b17b4b8c0cfb528700069390e5a@ENCSR413VHH;https://www.encodedcc.org/files/ENCFF002AQM/@@download/ENCFF002AQM.fastq.gz;335a964fb269a2b3471deb69966cada1	ENCSR702JYV_mm_embryonic_14.5day_midbrain_ChIP-seq_H3K36me3_2_1
ENCSR227UTY	NA	mm	embryonic	14.5day	ChIP-seq	forebrain	H3K36me3	released	H3K36me3 ChIP-seq on embryonic 14.5 day mouse forebrain	fastq	1445481015	https://www.encodedcc.org/files/ENCFF002AHP/@@download/ENCFF002AHP.fastq.gz	156f2ada7ac835f7450d9144c1d44753	NA	bing-ren	2014-03-15	1	1	Single-ended	36nt	@ENCSR244YQD;https://www.encodedcc.org/files/ENCFF002APQ/@@download/ENCFF002APQ.fastq.gz;bacf79c8ac126faf859637b330dbc45d@ENCSR244YQD;https://www.encodedcc.org/files/ENCFF002APT/@@download/ENCFF002APT.fastq.gz;6af38d1747c0679895f64296bef88237	ENCSR227UTY_mm_embryonic_14.5day_forebrain_ChIP-seq_H3K36me3_1_1
ENCSR227UTY	NA	mm	embryonic	14.5day	ChIP-seq	forebrain	H3K36me3	released	H3K36me3 ChIP-seq on embryonic 14.5 day mouse forebrain	fastq	1348097401	https://www.encodedcc.org/files/ENCFF002AHQ/@@download/ENCFF002AHQ.fastq.gz	941e02c1a3385a38564e462b46f1f712	NA	bing-ren	2014-03-15	2	1	Single-ended	36nt	@ENCSR244YQD;https://www.encodedcc.org/files/ENCFF002APQ/@@download/ENCFF002APQ.fastq.gz;bacf79c8ac126faf859637b330dbc45d@ENCSR244YQD;https://www.encodedcc.org/files/ENCFF002APT/@@download/ENCFF002APT.fastq.gz;6af38d1747c0679895f64296bef88237	ENCSR227UTY_mm_embryonic_14.5day_forebrain_ChIP-seq_H3K36me3_2_1
ENCSR457HDY	NA	mm	embryonic	14.5day	ChIP-seq	embryonic facial prominence	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 14.5 day mouse embryonic facial prominence	fastq	1129968057	https://www.encodedcc.org/files/ENCFF002AFX/@@download/ENCFF002AFX.fastq.gz	5a95d4f54ab09c139a646ed62ee320d0	NA	bing-ren	2014-03-15	1	1	Single-ended	36nt	@ENCSR329ZEN;https://www.encodedcc.org/files/ENCFF002APR/@@download/ENCFF002APR.fastq.gz;a06fbd71a0ab962d2e62ba4c4c44bdea@ENCSR329ZEN;https://www.encodedcc.org/files/ENCFF002APS/@@download/ENCFF002APS.fastq.gz;8414794f8d274b6deba7d4b2cbb70c5f	ENCSR457HDY_mm_embryonic_14.5day_embryonic facial prominence_ChIP-seq_H3K27me3_1_1
ENCSR457HDY	NA	mm	embryonic	14.5day	ChIP-seq	embryonic facial prominence	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 14.5 day mouse embryonic facial prominence	fastq	1308167013	https://www.encodedcc.org/files/ENCFF002AGE/@@download/ENCFF002AGE.fastq.gz	0cfb3a10e88cc9efa29a5f2d471e3943	NA	bing-ren	2014-03-15	2	1	Single-ended	36nt	@ENCSR329ZEN;https://www.encodedcc.org/files/ENCFF002APR/@@download/ENCFF002APR.fastq.gz;a06fbd71a0ab962d2e62ba4c4c44bdea@ENCSR329ZEN;https://www.encodedcc.org/files/ENCFF002APS/@@download/ENCFF002APS.fastq.gz;8414794f8d274b6deba7d4b2cbb70c5f	ENCSR457HDY_mm_embryonic_14.5day_embryonic facial prominence_ChIP-seq_H3K27me3_2_1
ENCSR337XUK	NA	mm	embryonic	14.5day	ChIP-seq	liver	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 14.5 day mouse liver	fastq	2874609109	https://www.encodedcc.org/files/ENCFF002AGS/@@download/ENCFF002AGS.fastq.gz	b660ad78402a03c41831b6173806ad85	NA	bing-ren	2014-03-15	2	1	Single-ended	50nt	@ENCSR742WLX;https://www.encodedcc.org/files/ENCFF002AQD/@@download/ENCFF002AQD.fastq.gz;2107d2861d428090b012bd5f97140914@ENCSR742WLX;https://www.encodedcc.org/files/ENCFF002AQH/@@download/ENCFF002AQH.fastq.gz;c518eaf4b07a8b075a8a2ddc6859adeb	ENCSR337XUK_mm_embryonic_14.5day_liver_ChIP-seq_H3K27me3_2_1
ENCSR337XUK	NA	mm	embryonic	14.5day	ChIP-seq	liver	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 14.5 day mouse liver	fastq	2306248907	https://www.encodedcc.org/files/ENCFF002AGT/@@download/ENCFF002AGT.fastq.gz	1c21559944f6206e9b3785693335dd4f	NA	bing-ren	2014-03-15	1	1	Single-ended	50nt	@ENCSR742WLX;https://www.encodedcc.org/files/ENCFF002AQD/@@download/ENCFF002AQD.fastq.gz;2107d2861d428090b012bd5f97140914@ENCSR742WLX;https://www.encodedcc.org/files/ENCFF002AQH/@@download/ENCFF002AQH.fastq.gz;c518eaf4b07a8b075a8a2ddc6859adeb	ENCSR337XUK_mm_embryonic_14.5day_liver_ChIP-seq_H3K27me3_1_1
ENCSR765SJF	NA	mm	embryonic	14.5day	ChIP-seq	limb	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 14.5 day mouse limb	fastq	1014788337	https://www.encodedcc.org/files/ENCFF002AGJ/@@download/ENCFF002AGJ.fastq.gz	ac2af2e8321270dddd204c510c526563	NA	bing-ren	2014-03-15	2	1	Single-ended	36nt	@ENCSR232EOO;https://www.encodedcc.org/files/ENCFF002AQF/@@download/ENCFF002AQF.fastq.gz;30203212145a116ba1f74fbc086c59eb@ENCSR232EOO;https://www.encodedcc.org/files/ENCFF002AQG/@@download/ENCFF002AQG.fastq.gz;85a575be005fa6ae89c626c5967b347f	ENCSR765SJF_mm_embryonic_14.5day_limb_ChIP-seq_H3K27me3_2_1
ENCSR765SJF	NA	mm	embryonic	14.5day	ChIP-seq	limb	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 14.5 day mouse limb	fastq	1155946659	https://www.encodedcc.org/files/ENCFF002AGK/@@download/ENCFF002AGK.fastq.gz	0292292c6219cdaec7664c09e2946e35	NA	bing-ren	2014-03-15	1	1	Single-ended	36nt	@ENCSR232EOO;https://www.encodedcc.org/files/ENCFF002AQF/@@download/ENCFF002AQF.fastq.gz;30203212145a116ba1f74fbc086c59eb@ENCSR232EOO;https://www.encodedcc.org/files/ENCFF002AQG/@@download/ENCFF002AQG.fastq.gz;85a575be005fa6ae89c626c5967b347f	ENCSR765SJF_mm_embryonic_14.5day_limb_ChIP-seq_H3K27me3_1_1
ENCSR357OED	NA	mm	embryonic	14.5day	ChIP-seq	heart	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 14.5 day mouse heart	fastq	1418126579	https://www.encodedcc.org/files/ENCFF002AGF/@@download/ENCFF002AGF.fastq.gz	c2d9a8c3b65cdd794256713ee8364f2f	NA	bing-ren	2014-03-15	1	1	Single-ended	50nt	@ENCSR840PFW;https://www.encodedcc.org/files/ENCFF002APU/@@download/ENCFF002APU.fastq.gz;7c274db11b78ebcbb183f3e19220a919@ENCSR840PFW;https://www.encodedcc.org/files/ENCFF002APV/@@download/ENCFF002APV.fastq.gz;c7de1f119f2ab28003a4fc23e851f077	ENCSR357OED_mm_embryonic_14.5day_heart_ChIP-seq_H3K27me3_1_1
ENCSR357OED	NA	mm	embryonic	14.5day	ChIP-seq	heart	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 14.5 day mouse heart	fastq	1712870843	https://www.encodedcc.org/files/ENCFF002AGH/@@download/ENCFF002AGH.fastq.gz	0a5e9ef874dc0540b2ed6c41597fecef	NA	bing-ren	2014-03-15	2	1	Single-ended	50nt	@ENCSR840PFW;https://www.encodedcc.org/files/ENCFF002APU/@@download/ENCFF002APU.fastq.gz;7c274db11b78ebcbb183f3e19220a919@ENCSR840PFW;https://www.encodedcc.org/files/ENCFF002APV/@@download/ENCFF002APV.fastq.gz;c7de1f119f2ab28003a4fc23e851f077	ENCSR357OED_mm_embryonic_14.5day_heart_ChIP-seq_H3K27me3_2_1
ENCSR953LFI	NA	mm	embryonic	14.5day	ChIP-seq	hindbrain	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 14.5 day mouse hindbrain	fastq	1410182412	https://www.encodedcc.org/files/ENCFF002AGA/@@download/ENCFF002AGA.fastq.gz	d8c6b05264f39bb3e14bc3d7a2e5af26	NA	bing-ren	2014-03-15	1	1	Single-ended	36nt	@ENCSR896PWV;https://www.encodedcc.org/files/ENCFF002APW/@@download/ENCFF002APW.fastq.gz;02d8a70f08ebd574b1ded8350b253fcf@ENCSR896PWV;https://www.encodedcc.org/files/ENCFF002APZ/@@download/ENCFF002APZ.fastq.gz;3fa3a3aa893eb8131804ab7208e1c4f5	ENCSR953LFI_mm_embryonic_14.5day_hindbrain_ChIP-seq_H3K27me3_1_1
ENCSR953LFI	NA	mm	embryonic	14.5day	ChIP-seq	hindbrain	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 14.5 day mouse hindbrain	fastq	1511144758	https://www.encodedcc.org/files/ENCFF002AGC/@@download/ENCFF002AGC.fastq.gz	838069f75f47bc293be972a9ac247623	NA	bing-ren	2014-03-15	2	1	Single-ended	36nt	@ENCSR896PWV;https://www.encodedcc.org/files/ENCFF002APW/@@download/ENCFF002APW.fastq.gz;02d8a70f08ebd574b1ded8350b253fcf@ENCSR896PWV;https://www.encodedcc.org/files/ENCFF002APZ/@@download/ENCFF002APZ.fastq.gz;3fa3a3aa893eb8131804ab7208e1c4f5	ENCSR953LFI_mm_embryonic_14.5day_hindbrain_ChIP-seq_H3K27me3_2_1
ENCSR929GXP	NA	mm	embryonic	14.5day	ChIP-seq	midbrain	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 14.5 day mouse midbrain	fastq	903020454	https://www.encodedcc.org/files/ENCFF002AGL/@@download/ENCFF002AGL.fastq.gz	01f2b4e4c014e197714942e0327c5a29	NA	bing-ren	2014-03-15	1	1	Single-ended	36nt	@ENCSR413VHH;https://www.encodedcc.org/files/ENCFF002AQK/@@download/ENCFF002AQK.fastq.gz;6ef21b17b4b8c0cfb528700069390e5a@ENCSR413VHH;https://www.encodedcc.org/files/ENCFF002AQM/@@download/ENCFF002AQM.fastq.gz;335a964fb269a2b3471deb69966cada1	ENCSR929GXP_mm_embryonic_14.5day_midbrain_ChIP-seq_H3K27me3_1_1
ENCSR929GXP	NA	mm	embryonic	14.5day	ChIP-seq	midbrain	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 14.5 day mouse midbrain	fastq	1114448093	https://www.encodedcc.org/files/ENCFF002AGN/@@download/ENCFF002AGN.fastq.gz	ac1de095acfc6916a150fbc004e72c47	NA	bing-ren	2014-03-15	2	1	Single-ended	36nt	@ENCSR413VHH;https://www.encodedcc.org/files/ENCFF002AQK/@@download/ENCFF002AQK.fastq.gz;6ef21b17b4b8c0cfb528700069390e5a@ENCSR413VHH;https://www.encodedcc.org/files/ENCFF002AQM/@@download/ENCFF002AQM.fastq.gz;335a964fb269a2b3471deb69966cada1	ENCSR929GXP_mm_embryonic_14.5day_midbrain_ChIP-seq_H3K27me3_2_1
ENCSR831YAX	NA	mm	embryonic	14.5day	ChIP-seq	forebrain	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 14.5 day mouse forebrain	fastq	1187518926	https://www.encodedcc.org/files/ENCFF002AFY/@@download/ENCFF002AFY.fastq.gz	72420b5d3e7b448019da59507df451fd	NA	bing-ren	2014-03-15	1	1	Single-ended	36nt	@ENCSR244YQD;https://www.encodedcc.org/files/ENCFF002APQ/@@download/ENCFF002APQ.fastq.gz;bacf79c8ac126faf859637b330dbc45d@ENCSR244YQD;https://www.encodedcc.org/files/ENCFF002APT/@@download/ENCFF002APT.fastq.gz;6af38d1747c0679895f64296bef88237	ENCSR831YAX_mm_embryonic_14.5day_forebrain_ChIP-seq_H3K27me3_1_1
ENCSR831YAX	NA	mm	embryonic	14.5day	ChIP-seq	forebrain	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 14.5 day mouse forebrain	fastq	1166637683	https://www.encodedcc.org/files/ENCFF002AFZ/@@download/ENCFF002AFZ.fastq.gz	c2c69ffa074c89415a166619e64af70a	NA	bing-ren	2014-03-15	2	1	Single-ended	36nt	@ENCSR244YQD;https://www.encodedcc.org/files/ENCFF002APQ/@@download/ENCFF002APQ.fastq.gz;bacf79c8ac126faf859637b330dbc45d@ENCSR244YQD;https://www.encodedcc.org/files/ENCFF002APT/@@download/ENCFF002APT.fastq.gz;6af38d1747c0679895f64296bef88237	ENCSR831YAX_mm_embryonic_14.5day_forebrain_ChIP-seq_H3K27me3_2_1
ENCSR964RRJ	NA	mm	embryonic	14.5day	ChIP-seq	embryonic facial prominence	H3K9ac	released	H3K9ac ChIP-seq on embryonic 14.5 day mouse embryonic facial prominence	fastq	1280380493	https://www.encodedcc.org/files/ENCFF002ANT/@@download/ENCFF002ANT.fastq.gz	b3cfd4e3be5430065914bf7617a73d63	NA	bing-ren	2014-03-15	1	1	Single-ended	36nt	@ENCSR329ZEN;https://www.encodedcc.org/files/ENCFF002APR/@@download/ENCFF002APR.fastq.gz;a06fbd71a0ab962d2e62ba4c4c44bdea@ENCSR329ZEN;https://www.encodedcc.org/files/ENCFF002APS/@@download/ENCFF002APS.fastq.gz;8414794f8d274b6deba7d4b2cbb70c5f	ENCSR964RRJ_mm_embryonic_14.5day_embryonic facial prominence_ChIP-seq_H3K9ac_1_1
ENCSR964RRJ	NA	mm	embryonic	14.5day	ChIP-seq	embryonic facial prominence	H3K9ac	released	H3K9ac ChIP-seq on embryonic 14.5 day mouse embryonic facial prominence	fastq	1532428740	https://www.encodedcc.org/files/ENCFF002ANY/@@download/ENCFF002ANY.fastq.gz	bf970a64bef6f6903421052f6b6db27f	NA	bing-ren	2014-03-15	2	1	Single-ended	36nt	@ENCSR329ZEN;https://www.encodedcc.org/files/ENCFF002APR/@@download/ENCFF002APR.fastq.gz;a06fbd71a0ab962d2e62ba4c4c44bdea@ENCSR329ZEN;https://www.encodedcc.org/files/ENCFF002APS/@@download/ENCFF002APS.fastq.gz;8414794f8d274b6deba7d4b2cbb70c5f	ENCSR964RRJ_mm_embryonic_14.5day_embryonic facial prominence_ChIP-seq_H3K9ac_2_1
ENCSR511LWL	NA	mm	embryonic	14.5day	ChIP-seq	neural tube	H3K9ac	released	H3K9ac ChIP-seq on embryonic 14.5 day mouse neural tube	fastq	1302250653	https://www.encodedcc.org/files/ENCFF002AOI/@@download/ENCFF002AOI.fastq.gz	37f161e87a675c63dbfbc127d5b0baf5	NA	bing-ren	2014-03-15	2	1	Single-ended	50nt	@ENCSR254WNU;https://www.encodedcc.org/files/ENCFF002AQL/@@download/ENCFF002AQL.fastq.gz;5127fb68983b5a67daab0e6eb0da371a@ENCSR254WNU;https://www.encodedcc.org/files/ENCFF002AQO/@@download/ENCFF002AQO.fastq.gz;3da7df56b202a2c4d4584e8db00ffafd	ENCSR511LWL_mm_embryonic_14.5day_neural tube_ChIP-seq_H3K9ac_2_1
ENCSR511LWL	NA	mm	embryonic	14.5day	ChIP-seq	neural tube	H3K9ac	released	H3K9ac ChIP-seq on embryonic 14.5 day mouse neural tube	fastq	1178038127	https://www.encodedcc.org/files/ENCFF002AOO/@@download/ENCFF002AOO.fastq.gz	a07908a60994e4f44c9cc4c3e01ce717	NA	bing-ren	2014-03-15	1	1	Single-ended	36nt	@ENCSR254WNU;https://www.encodedcc.org/files/ENCFF002AQL/@@download/ENCFF002AQL.fastq.gz;5127fb68983b5a67daab0e6eb0da371a@ENCSR254WNU;https://www.encodedcc.org/files/ENCFF002AQO/@@download/ENCFF002AQO.fastq.gz;3da7df56b202a2c4d4584e8db00ffafd	ENCSR511LWL_mm_embryonic_14.5day_neural tube_ChIP-seq_H3K9ac_1_1
ENCSR898WIS	NA	mm	embryonic	14.5day	ChIP-seq	liver	H3K9ac	released	H3K9ac ChIP-seq on embryonic 14.5 day mouse liver	fastq	1848232850	https://www.encodedcc.org/files/ENCFF002AOH/@@download/ENCFF002AOH.fastq.gz	bae1846e9d0393032175aeda066827f2	NA	bing-ren	2014-03-15	2	1	Single-ended	50nt	@ENCSR742WLX;https://www.encodedcc.org/files/ENCFF002AQD/@@download/ENCFF002AQD.fastq.gz;2107d2861d428090b012bd5f97140914@ENCSR742WLX;https://www.encodedcc.org/files/ENCFF002AQH/@@download/ENCFF002AQH.fastq.gz;c518eaf4b07a8b075a8a2ddc6859adeb	ENCSR898WIS_mm_embryonic_14.5day_liver_ChIP-seq_H3K9ac_2_1
ENCSR898WIS	NA	mm	embryonic	14.5day	ChIP-seq	liver	H3K9ac	released	H3K9ac ChIP-seq on embryonic 14.5 day mouse liver	fastq	1760699055	https://www.encodedcc.org/files/ENCFF002AOL/@@download/ENCFF002AOL.fastq.gz	b3539ceb443cbcf7bed51976fed6ab63	NA	bing-ren	2014-03-15	1	1	Single-ended	50nt	@ENCSR742WLX;https://www.encodedcc.org/files/ENCFF002AQD/@@download/ENCFF002AQD.fastq.gz;2107d2861d428090b012bd5f97140914@ENCSR742WLX;https://www.encodedcc.org/files/ENCFF002AQH/@@download/ENCFF002AQH.fastq.gz;c518eaf4b07a8b075a8a2ddc6859adeb	ENCSR898WIS_mm_embryonic_14.5day_liver_ChIP-seq_H3K9ac_1_1
ENCSR274ACJ	NA	mm	embryonic	14.5day	ChIP-seq	limb	H3K9ac	released	H3K9ac ChIP-seq on embryonic 14.5 day mouse limb	fastq	1489311416	https://www.encodedcc.org/files/ENCFF002AOG/@@download/ENCFF002AOG.fastq.gz	217ed72802ddc06b7d1fe63dd85cb765	NA	bing-ren	2014-03-15	1	1	Single-ended	36nt	@ENCSR232EOO;https://www.encodedcc.org/files/ENCFF002AQF/@@download/ENCFF002AQF.fastq.gz;30203212145a116ba1f74fbc086c59eb@ENCSR232EOO;https://www.encodedcc.org/files/ENCFF002AQG/@@download/ENCFF002AQG.fastq.gz;85a575be005fa6ae89c626c5967b347f	ENCSR274ACJ_mm_embryonic_14.5day_limb_ChIP-seq_H3K9ac_1_1
ENCSR274ACJ	NA	mm	embryonic	14.5day	ChIP-seq	limb	H3K9ac	released	H3K9ac ChIP-seq on embryonic 14.5 day mouse limb	fastq	1687661843	https://www.encodedcc.org/files/ENCFF002AOK/@@download/ENCFF002AOK.fastq.gz	f38d48f29bb55b5600c9686a74636746	NA	bing-ren	2014-03-15	2	1	Single-ended	36nt	@ENCSR232EOO;https://www.encodedcc.org/files/ENCFF002AQF/@@download/ENCFF002AQF.fastq.gz;30203212145a116ba1f74fbc086c59eb@ENCSR232EOO;https://www.encodedcc.org/files/ENCFF002AQG/@@download/ENCFF002AQG.fastq.gz;85a575be005fa6ae89c626c5967b347f	ENCSR274ACJ_mm_embryonic_14.5day_limb_ChIP-seq_H3K9ac_2_1
ENCSR345RKE	NA	mm	embryonic	14.5day	ChIP-seq	heart	H3K9ac	released	H3K9ac ChIP-seq on embryonic 14.5 day mouse heart	fastq	1523751005	https://www.encodedcc.org/files/ENCFF002ANU/@@download/ENCFF002ANU.fastq.gz	d82b76850abb58c51bd3a6dfe342578a	NA	bing-ren	2014-03-15	1	1	Single-ended	50nt	@ENCSR840PFW;https://www.encodedcc.org/files/ENCFF002APU/@@download/ENCFF002APU.fastq.gz;7c274db11b78ebcbb183f3e19220a919@ENCSR840PFW;https://www.encodedcc.org/files/ENCFF002APV/@@download/ENCFF002APV.fastq.gz;c7de1f119f2ab28003a4fc23e851f077	ENCSR345RKE_mm_embryonic_14.5day_heart_ChIP-seq_H3K9ac_1_1
